                    151        152        153        154        155
                   -0.3059    -0.2839    -0.2086    -0.0051     0.0879
                     A          A          A          A          A   
  250  C 28  X   -0.001853   0.000019   0.001691   0.001704   0.000110
  251  C 28  Y    0.000137  -0.000511   0.000991   0.001609  -0.000669
  252  C 28  Z   -0.001776  -0.000042   0.000871   0.000211  -0.000050
  253  C 28  S   -0.001868  -0.000999   0.007948   0.011721  -0.003445
  254  C 28  X   -0.000651  -0.000246  -0.001433  -0.004205  -0.000114
  255  C 28  Y    0.001051  -0.001221   0.001680   0.003561  -0.003087
  256  C 28  Z   -0.002835   0.000468   0.000987  -0.000331   0.001424
  257  C 29  S    0.001500  -0.000157  -0.001931  -0.002582   0.000012
  258  C 29  S   -0.000324   0.000137   0.000426   0.000468   0.000123
  259  C 29  X   -0.008259   0.000845   0.007643   0.007617   0.000126
  260  C 29  Y   -0.001118   0.000302   0.001564   0.001632   0.000117
  261  C 29  Z    0.003550  -0.000487  -0.001861  -0.000913  -0.000196
  262  C 29  S   -0.010891   0.000838   0.015243   0.023516  -0.000484
  263  C 29  X   -0.014500   0.000556   0.016677   0.022087  -0.001279
  264  C 29  Y    0.000921  -0.001377  -0.004556  -0.007847  -0.002754
  265  C 29  Z    0.000950   0.000330   0.006570   0.012988   0.001068
  266  C 30  S   -0.000244   0.000027   0.000300   0.000478  -0.000091
  267  C 30  S   -0.000023   0.000016   0.000174   0.000262   0.000150
  268  C 30  X    0.002122  -0.000222  -0.001592  -0.001132   0.000024
  269  C 30  Y    0.000870  -0.000186  -0.001336  -0.002003   0.000028
  270  C 30  Z   -0.000728   0.000106   0.000255   0.000157   0.000028
  271  C 30  S    0.002387  -0.000982  -0.004371  -0.006642  -0.000746
  272  C 30  X    0.004344  -0.000349  -0.005051  -0.005853  -0.000170
  273  C 30  Y    0.001429  -0.000549  -0.003326  -0.006497  -0.000793
  274  C 30  Z   -0.000972   0.000140  -0.000306  -0.001431  -0.000095
  275  C 31  S    0.000107  -0.000179  -0.001412  -0.002667  -0.000535
  276  C 31  S   -0.000075  -0.000182   0.000936   0.002109  -0.000221
  277  C 31  X    0.000667  -0.000011   0.001366   0.002459   0.000159
  278  C 31  Y   -0.005002   0.000807   0.006730   0.006692   0.001054
